order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_03425,1,credit_card,2,6714240.68
ORD_03426,1,credit_card,1,1840792.02
ORD_03427,1,voucher,2,2282255.83
ORD_03428,1,credit_card,1,1181804.22
ORD_03429,1,debit_card,1,2967566.78
ORD_03430,1,boleto,6,2162225.72
ORD_03431,1,credit_card,1,1060804.78
ORD_03432,1,credit_card,6,1201797.54
ORD_03433,1,boleto,1,2882377.2
ORD_03434,1,credit_card,1,816199.73
ORD_03435,1,credit_card,2,1739016.61
ORD_03436,1,credit_card,4,3798281.93
ORD_03437,1,credit_card,1,3540094.26
ORD_03438,1,boleto,5,3447124.75
ORD_03439,1,credit_card,1,2532350.74
ORD_03440,1,boleto,5,2923262.57
ORD_03441,1,credit_card,1,1150286.56
ORD_03442,1,debit_card,6,3590345.68
ORD_03443,1,debit_card,1,2714773.5
ORD_03444,1,credit_card,2,2244859.86
ORD_03445,1,credit_card,3,2196476.19
ORD_03446,1,credit_card,5,3069533.84
ORD_03447,1,boleto,3,7600000.0
ORD_03448,1,boleto,1,3079589.59
ORD_03449,1,credit_card,4,4286540.82
ORD_03450,1,credit_card,4,2202894.2
ORD_03451,1,credit_card,1,4653501.48
ORD_03452,1,debit_card,1,1787140.53
ORD_03453,1,credit_card,1,1371416.42
ORD_03454,1,credit_card,1,778743.32
ORD_03455,1,credit_card,6,1265302.94
ORD_03456,1,boleto,3,3894344.13
ORD_03457,1,credit_card,6,1997280.04
ORD_03458,1,credit_card,2,5746091.8
ORD_03459,1,credit_card,1,1537871.17
ORD_03460,1,boleto,2,2385561.33
ORD_03461,1,credit_card,1,1500350.17
ORD_03462,1,credit_card,1,1379434.71
ORD_03463,1,boleto,2,2045179.34
ORD_03464,1,credit_card,1,1274850.99
ORD_03465,1,credit_card,3,4612111.63
ORD_03466,1,credit_card,1,3079261.35
ORD_03467,1,credit_card,1,1711974.93
ORD_03468,1,credit_card,5,2696723.94
ORD_03469,1,credit_card,1,1501545.22
ORD_03470,1,credit_card,1,1659397.8
ORD_03471,1,credit_card,1,2856786.34
ORD_03472,1,credit_card,1,2250653.29
ORD_03473,1,credit_card,5,2789035.99
ORD_03474,1,credit_card,1,861851.33
ORD_03475,1,credit_card,1,372819.76
ORD_03476,1,credit_card,1,1067962.23
ORD_03477,1,credit_card,4,2648491.11
ORD_03478,1,voucher,2,1197210.87
ORD_03479,1,credit_card,2,2392555.12
ORD_03480,1,credit_card,5,808027.53
ORD_03481,1,debit_card,1,3578474.65
ORD_03482,1,credit_card,4,4252422.09
ORD_03483,1,credit_card,2,1391263.94
ORD_03484,1,credit_card,2,1700252.82
ORD_03485,1,voucher,4,1571485.66
ORD_03486,1,boleto,3,3401022.17
ORD_03487,1,credit_card,1,2938254.97
ORD_03488,1,credit_card,1,1821786.71
ORD_03489,1,boleto,5,3178091.65
ORD_03490,1,credit_card,1,1791753.84
ORD_03491,1,boleto,1,2035297.86
ORD_03492,1,boleto,1,5008048.04
ORD_03493,1,credit_card,4,2482561.84
ORD_03494,1,boleto,3,1412802.25
ORD_03495,1,credit_card,1,1857744.58
ORD_03496,1,credit_card,1,1936260.24
ORD_03497,1,credit_card,1,1792964.16
ORD_03498,1,voucher,1,1046993.56
ORD_03499,1,credit_card,1,5128691.06
ORD_03500,1,credit_card,1,3155676.04
ORD_03501,1,voucher,1,4347891.63
ORD_03502,1,voucher,5,2248450.35
ORD_03503,1,credit_card,1,1770341.8
ORD_03504,1,boleto,2,4753479.93
ORD_03505,1,voucher,2,2865077.29
ORD_03506,1,voucher,3,2071729.77
ORD_03507,1,credit_card,6,5810764.19
ORD_03508,1,debit_card,4,1828665.29
ORD_03509,1,credit_card,1,1892254.98
ORD_03510,1,credit_card,1,2462240.24
ORD_03511,1,credit_card,2,1586788.63
ORD_03512,1,credit_card,1,1181419.36
ORD_03513,1,credit_card,1,1764104.15
ORD_03514,1,debit_card,5,2295934.99
ORD_03515,1,voucher,2,1917073.0
ORD_03516,1,debit_card,1,2096572.49
ORD_03517,1,boleto,1,3305229.55
ORD_03518,1,credit_card,1,1997365.76
ORD_03519,1,credit_card,1,969370.98
ORD_03520,1,voucher,4,1522468.12
ORD_03521,1,voucher,3,3546321.01
ORD_03522,1,credit_card,3,1986063.63
ORD_03523,1,credit_card,4,4630673.08
ORD_03524,1,credit_card,5,3089069.11
ORD_03525,1,credit_card,1,1749478.38
ORD_03526,1,voucher,2,2348520.2
ORD_03527,1,credit_card,6,966161.18
ORD_03528,1,credit_card,1,2490505.4
ORD_03529,1,credit_card,1,3821834.69
ORD_03530,1,boleto,1,1750016.61
ORD_03531,1,voucher,4,2339668.22
ORD_03532,1,boleto,3,952274.66
ORD_03533,1,debit_card,5,1651455.01
ORD_03534,1,boleto,1,1086455.36
ORD_03535,1,credit_card,1,1746901.5
ORD_03536,1,credit_card,2,1299759.6
ORD_03537,1,boleto,3,1372151.55
ORD_03538,1,boleto,2,715050.08
ORD_03539,1,credit_card,1,1524392.96
ORD_03540,1,credit_card,1,2267164.1
ORD_03541,1,credit_card,1,2229488.94
ORD_03542,1,credit_card,6,2560442.53
ORD_03543,1,credit_card,4,2591349.53
ORD_03544,1,credit_card,1,3778832.17
ORD_03545,1,credit_card,1,3101233.13
ORD_03546,1,debit_card,2,1038328.16
ORD_03547,1,boleto,6,2218822.02
ORD_03548,1,boleto,1,2831135.68
ORD_03549,1,credit_card,5,3319383.8
ORD_03550,1,credit_card,1,1295788.0
ORD_03551,1,credit_card,1,2979618.51
ORD_03552,1,voucher,5,2268691.48
ORD_03553,1,boleto,5,2028131.12
ORD_03554,1,debit_card,1,2640199.65
ORD_03555,1,credit_card,6,1090070.26
ORD_03556,1,voucher,1,1251349.74
ORD_03557,1,credit_card,4,1475805.54
ORD_03558,1,boleto,1,2338219.94
ORD_03559,1,credit_card,1,2530378.77
ORD_03560,1,credit_card,2,1704292.18
ORD_03561,1,voucher,1,1074437.06
ORD_03562,1,debit_card,6,3179123.81
ORD_03563,1,credit_card,5,1356865.48
ORD_03564,1,debit_card,1,1768230.99
ORD_03565,1,boleto,1,4961568.67
ORD_03566,1,credit_card,1,2967635.77
ORD_03567,1,voucher,1,1592995.89
ORD_03568,1,credit_card,2,1630225.84
ORD_03569,1,voucher,1,2205982.88
ORD_03570,1,credit_card,3,943489.22
ORD_03571,1,credit_card,1,1880269.93
ORD_03572,1,credit_card,1,3053790.58
ORD_03573,1,credit_card,1,1878775.47
ORD_03574,1,boleto,1,2550586.89
ORD_03575,1,boleto,1,2752403.2
ORD_03576,1,boleto,3,1970653.26
ORD_03577,1,boleto,5,4320700.67
ORD_03578,1,boleto,2,1183168.57
ORD_03579,1,credit_card,1,6328953.91
ORD_03580,1,credit_card,3,6766648.34
ORD_03581,1,boleto,4,1327231.35
ORD_03582,1,credit_card,1,2152840.65
ORD_03583,1,credit_card,3,4080570.01
ORD_03584,1,boleto,1,2189495.25
ORD_03585,1,credit_card,1,2150767.66
ORD_03586,1,boleto,6,3393528.3
ORD_03587,1,boleto,1,944293.55
ORD_03588,1,boleto,6,1616371.56
ORD_03589,1,boleto,5,4709325.06
ORD_03590,1,credit_card,5,4742996.85
ORD_03591,1,credit_card,6,2146322.65
ORD_03592,1,boleto,1,1784182.86
ORD_03593,1,debit_card,1,2575048.04
ORD_03594,1,debit_card,1,2748966.09
ORD_03595,1,credit_card,5,7600000.0
ORD_03596,1,credit_card,2,2225659.88
ORD_03597,1,credit_card,2,2750776.19
ORD_03598,1,boleto,3,1392616.83
ORD_03599,1,voucher,3,1265112.09
ORD_03600,1,credit_card,6,4656006.5
ORD_03601,1,credit_card,1,1508295.95
ORD_03602,1,voucher,3,2180782.17
ORD_03603,1,credit_card,4,1267337.87
ORD_03604,1,credit_card,2,942663.89
ORD_03605,1,boleto,3,1650456.79
ORD_03606,1,credit_card,5,1521907.57
ORD_03607,1,credit_card,1,4742469.06
ORD_03608,1,boleto,2,1642665.39
ORD_03609,1,boleto,2,1875790.79
ORD_03610,1,credit_card,1,1909313.52
ORD_03611,1,voucher,2,2482999.11
ORD_03612,1,voucher,1,1588735.12
ORD_03613,1,credit_card,6,1226743.45
ORD_03614,1,debit_card,2,3174464.71
ORD_03615,1,boleto,5,3092260.58
ORD_03616,1,voucher,4,1188371.59
ORD_03617,1,credit_card,1,2522021.92
ORD_03618,1,credit_card,6,2110044.14
ORD_03619,1,boleto,4,4253155.57
ORD_03620,1,credit_card,1,5367943.79
ORD_03621,1,credit_card,5,3008710.46
ORD_03622,1,boleto,2,2210658.52
ORD_03623,1,credit_card,5,2931879.38
ORD_03624,1,credit_card,5,2509871.04
ORD_03625,1,credit_card,1,1922017.9
ORD_03626,1,credit_card,2,1602167.4
ORD_03627,1,credit_card,1,1306947.19
ORD_03628,1,credit_card,3,1033185.16
ORD_03629,1,credit_card,1,1289220.52
ORD_03630,1,debit_card,3,2520355.29
ORD_03631,1,credit_card,1,2551170.47
ORD_03632,1,credit_card,6,1368373.88
ORD_03633,1,voucher,1,2905821.24
ORD_03634,1,boleto,4,3526689.97
ORD_03635,1,boleto,2,3361095.96
ORD_03636,1,credit_card,6,3477601.14
ORD_03637,1,credit_card,1,1659354.42
ORD_03638,1,credit_card,1,3481884.26
ORD_03639,1,credit_card,5,1843588.38
ORD_03640,1,credit_card,1,3136267.53
ORD_03641,1,credit_card,1,959113.82
ORD_03642,1,credit_card,2,2604473.6
ORD_03643,1,credit_card,5,3746828.25
ORD_03644,1,credit_card,6,1566016.78
ORD_03645,1,credit_card,2,4728356.76
ORD_03646,1,credit_card,3,2225911.75
ORD_03647,1,boleto,4,1160304.57
ORD_03648,1,credit_card,1,3951148.61
ORD_03649,1,credit_card,6,1753956.54
ORD_03650,1,credit_card,1,1136632.36
ORD_03651,1,credit_card,1,2954668.91
ORD_03652,1,voucher,1,1761483.78
ORD_03653,1,credit_card,5,1177942.73
ORD_03654,1,voucher,5,2541509.56
ORD_03655,1,debit_card,1,5148547.75
ORD_03656,1,credit_card,1,4120169.62
ORD_03657,1,credit_card,5,1914050.0
ORD_03658,1,credit_card,5,2166928.62
ORD_03659,1,debit_card,1,3316087.12
ORD_03660,1,credit_card,1,1838083.0
ORD_03661,1,credit_card,3,1849536.26
ORD_03662,1,boleto,4,1224511.52
ORD_03663,1,credit_card,1,4908508.6
ORD_03664,1,credit_card,2,4006991.29
ORD_03665,1,credit_card,1,2389125.72
ORD_03666,1,boleto,2,2063409.05
ORD_03667,1,voucher,5,2857316.46
ORD_03668,1,credit_card,5,3284083.48
ORD_03669,1,credit_card,1,1342514.31
ORD_03670,1,boleto,1,7600000.0
ORD_03671,1,credit_card,1,2695593.7
ORD_03672,1,credit_card,1,1000805.26
ORD_03673,1,boleto,2,5866429.61
ORD_03674,1,credit_card,1,2024620.09
ORD_03675,1,credit_card,5,2642054.64
ORD_03676,1,credit_card,1,707717.58
ORD_03677,1,credit_card,2,3738120.93
ORD_03678,1,credit_card,1,1677127.56
ORD_03679,1,boleto,1,2752818.07
ORD_03680,1,boleto,5,2916750.29
ORD_03681,1,credit_card,1,1920853.73
ORD_03682,1,boleto,1,3781955.17
ORD_03683,1,credit_card,3,2284562.76
ORD_03684,1,credit_card,4,2507983.23
ORD_03685,1,debit_card,1,2534799.1
ORD_03686,1,boleto,1,2282061.88
ORD_03687,1,credit_card,1,1119460.55
ORD_03688,1,credit_card,1,1695414.48
ORD_03689,1,credit_card,2,7600000.0
ORD_03690,1,credit_card,6,2502073.69
ORD_03691,1,debit_card,4,1720340.0
ORD_03692,1,credit_card,3,1356114.66
ORD_03693,1,boleto,5,2747607.75
ORD_03694,1,credit_card,2,2346304.78
ORD_03695,1,credit_card,1,2752567.13
ORD_03696,1,voucher,3,507353.53
ORD_03697,1,credit_card,1,2862762.24
ORD_03698,1,boleto,2,2332815.35
ORD_03699,1,credit_card,2,4000469.89
ORD_03700,1,voucher,1,1980466.3
ORD_03701,1,voucher,1,3947868.02
ORD_03702,1,credit_card,5,2402242.41
ORD_03703,1,credit_card,5,4181010.6
ORD_03704,1,voucher,4,1364415.34
ORD_03705,1,boleto,5,2123453.4
ORD_03706,1,boleto,1,5418574.03
ORD_03707,1,credit_card,1,1531351.81
ORD_03708,1,boleto,1,992058.5
ORD_03709,1,voucher,2,2585421.56
ORD_03710,1,boleto,6,1848395.38
ORD_03711,1,credit_card,1,2924552.03
ORD_03712,1,debit_card,1,3215289.37
ORD_03713,1,boleto,2,2476714.76
ORD_03714,1,credit_card,2,4357290.09
ORD_03715,1,credit_card,1,2227453.03
ORD_03716,1,credit_card,1,2090788.37
ORD_03717,1,boleto,2,4407491.17
ORD_03718,1,credit_card,6,2648818.8
ORD_03719,1,voucher,6,1817288.72
ORD_03720,1,credit_card,1,2384025.72
ORD_03721,1,credit_card,1,1372272.9
ORD_03722,1,boleto,4,760174.99
ORD_03723,1,credit_card,1,2950191.87
ORD_03724,1,credit_card,1,2419144.89
ORD_03725,1,credit_card,1,1621222.04
ORD_03726,1,credit_card,4,995877.65
ORD_03727,1,credit_card,2,6350675.62
ORD_03728,1,credit_card,5,1536911.93
ORD_03729,1,debit_card,1,7600000.0
ORD_03730,1,boleto,4,1710164.93
ORD_03731,1,credit_card,1,6617788.85
ORD_03732,1,credit_card,1,1310363.8
ORD_03733,1,credit_card,1,3039214.51
ORD_03734,1,debit_card,1,3275811.56
ORD_03735,1,credit_card,1,2303931.5
ORD_03736,1,voucher,2,2454286.11
ORD_03737,1,voucher,1,2426501.25
ORD_03738,1,credit_card,1,1510220.79
ORD_03739,1,credit_card,3,1943058.7
ORD_03740,1,boleto,2,7334773.32
ORD_03741,1,credit_card,6,3215073.45
ORD_03742,1,debit_card,1,4719923.53
ORD_03743,1,credit_card,2,1992543.46
ORD_03744,1,credit_card,2,2896801.46
ORD_03745,1,credit_card,1,2267595.54
ORD_03746,1,credit_card,3,3284159.75
ORD_03747,1,credit_card,1,811770.96
ORD_03748,1,debit_card,5,2642728.5
ORD_03749,1,voucher,3,2964450.24
ORD_03750,1,credit_card,1,1851941.77
ORD_03751,1,credit_card,1,1027404.01
ORD_03752,1,credit_card,2,4501272.24
ORD_03753,1,credit_card,2,2944185.49
ORD_03754,1,credit_card,6,2228135.08
ORD_03755,1,boleto,5,4392189.53
ORD_03756,1,credit_card,1,2220764.06
ORD_03757,1,credit_card,5,2493739.36
ORD_03758,1,credit_card,1,1578112.41
ORD_03759,1,debit_card,1,1589598.13
ORD_03760,1,boleto,3,733497.19
ORD_03761,1,debit_card,1,3786055.35
ORD_03762,1,voucher,5,3848159.75
ORD_03763,1,credit_card,2,1434799.28
ORD_03764,1,debit_card,1,4120902.97
ORD_03765,1,credit_card,1,3360732.75
ORD_03766,1,voucher,1,3559720.43
ORD_03767,1,credit_card,1,1849865.17
ORD_03768,1,voucher,6,1018121.25
ORD_03769,1,voucher,5,1129939.25
ORD_03770,1,credit_card,2,3682073.69
ORD_03771,1,boleto,5,1351908.72
ORD_03772,1,credit_card,1,1117563.29
ORD_03773,1,debit_card,6,1573766.82
ORD_03774,1,credit_card,5,2550359.57
ORD_03775,1,credit_card,2,7600000.0
ORD_03776,1,boleto,3,1418219.3
ORD_03777,1,credit_card,1,2003407.81
ORD_03778,1,voucher,2,1906948.88
ORD_03779,1,credit_card,6,4800586.31
ORD_03780,1,debit_card,1,2062007.27
ORD_03781,1,credit_card,1,4016753.5
ORD_03782,1,boleto,1,1096811.9
ORD_03783,1,credit_card,1,4343068.08
ORD_03784,1,boleto,3,3039948.05
ORD_03785,1,credit_card,1,3002155.76
ORD_03786,1,credit_card,1,3695357.64
ORD_03787,1,boleto,1,3185288.86
ORD_03788,1,boleto,4,1965702.6
ORD_03789,1,credit_card,1,793532.47
ORD_03790,1,credit_card,2,4752539.44
ORD_03791,1,boleto,2,2683594.94
ORD_03792,1,credit_card,4,1155015.17
ORD_03793,1,boleto,2,1664988.56
ORD_03794,1,boleto,2,1701018.67
ORD_03795,1,credit_card,4,4285038.85
ORD_03796,1,debit_card,3,1767241.82
ORD_03797,1,credit_card,6,769892.67
ORD_03798,1,credit_card,1,2803919.57
ORD_03799,1,boleto,5,2838841.66
ORD_03800,1,credit_card,2,2018912.57
ORD_03801,1,credit_card,1,1992642.65
ORD_03802,1,debit_card,1,1822340.91
ORD_03803,1,voucher,2,1986029.35
ORD_03804,1,credit_card,1,5367345.45
ORD_03805,1,credit_card,5,1628055.93
ORD_03806,1,credit_card,4,2666656.68
ORD_03807,1,debit_card,6,6067798.23
ORD_03808,1,debit_card,1,2315008.16
ORD_03809,1,boleto,1,4514433.8
ORD_03810,1,credit_card,6,3388661.46
ORD_03811,1,boleto,6,5858718.44
ORD_03812,1,credit_card,1,2742632.21
ORD_03813,1,credit_card,4,2632998.35
ORD_03814,1,debit_card,4,2905038.16
ORD_03815,1,credit_card,4,5248508.52
ORD_03816,1,debit_card,5,2074701.14
ORD_03817,1,debit_card,5,4316534.75
ORD_03818,1,debit_card,1,2108564.95
ORD_03819,1,boleto,1,1618370.91
ORD_03820,1,credit_card,1,1463332.12
ORD_03821,1,credit_card,1,1805131.9
ORD_03822,1,credit_card,1,1655695.14
ORD_03823,1,credit_card,3,1134509.82
ORD_03824,1,debit_card,5,1487224.86
ORD_03825,1,credit_card,2,4031965.19
ORD_03826,1,credit_card,2,1845851.9
ORD_03827,1,credit_card,1,3395691.19
ORD_03828,1,credit_card,3,5481919.13
ORD_03829,1,boleto,1,2166731.76
ORD_03830,1,debit_card,2,3139856.63
ORD_03831,1,credit_card,1,942051.81
ORD_03832,1,boleto,5,2958532.49
ORD_03833,1,boleto,3,5635157.99
ORD_03834,1,voucher,1,1000077.94
ORD_03835,1,credit_card,1,1529845.66
ORD_03836,1,credit_card,2,2490076.18
ORD_03837,1,debit_card,6,1653196.91
ORD_03838,1,boleto,2,3449021.48
ORD_03839,1,boleto,1,1606634.84
ORD_03840,1,credit_card,1,6449207.47
ORD_03841,1,credit_card,3,851399.48
ORD_03842,1,debit_card,4,3673775.31
ORD_03843,1,debit_card,1,2384176.5
ORD_03844,1,boleto,1,1040719.91
ORD_03845,1,boleto,4,3972809.32
ORD_03846,1,credit_card,4,1833974.06
ORD_03847,1,credit_card,4,1693318.96
ORD_03848,1,debit_card,2,3439101.16
ORD_03849,1,credit_card,1,2308716.77
ORD_03850,1,debit_card,4,7600000.0
ORD_03851,1,boleto,2,1108404.57
ORD_03852,1,debit_card,1,2509576.17
ORD_03853,1,credit_card,4,2600503.54
ORD_03854,1,credit_card,3,2185962.41
ORD_03855,1,credit_card,4,5512648.06
ORD_03856,1,credit_card,1,7600000.0
ORD_03857,1,voucher,1,7600000.0
ORD_03858,1,voucher,1,1335453.47
ORD_03859,1,credit_card,3,2249497.09
ORD_03860,1,credit_card,1,2044924.1
ORD_03861,1,credit_card,6,1174966.76
ORD_03862,1,credit_card,5,3083939.09
ORD_03863,1,credit_card,3,2446298.28
ORD_03864,1,credit_card,1,3176332.61
ORD_03865,1,boleto,1,1796890.22
ORD_03866,1,credit_card,1,1268800.38
ORD_03867,1,voucher,4,6189428.45
ORD_03868,1,debit_card,2,2639076.12
ORD_03869,1,boleto,3,2258736.53
ORD_03870,1,credit_card,1,1370368.9
ORD_03871,1,credit_card,1,2918636.3
ORD_03872,1,debit_card,3,3251538.32
ORD_03873,1,debit_card,1,1736007.38
ORD_03874,1,credit_card,1,2840291.45
ORD_03875,1,boleto,1,1105326.21
ORD_03876,1,credit_card,6,3559292.08
ORD_03877,1,credit_card,4,732356.62
ORD_03878,1,credit_card,6,4102223.05
ORD_03879,1,credit_card,1,3715808.58
ORD_03880,1,credit_card,6,1385589.9
ORD_03881,1,voucher,1,3724052.15
ORD_03882,1,credit_card,3,3046417.39
ORD_03883,1,credit_card,1,2348501.21
ORD_03884,1,voucher,4,2601963.57
ORD_03885,1,credit_card,2,2178648.41
ORD_03886,1,credit_card,6,3508073.18
ORD_03887,1,credit_card,5,925788.01
ORD_03888,1,boleto,1,3756890.95
ORD_03889,1,debit_card,1,2572435.74
ORD_03890,1,credit_card,2,2262988.37
ORD_03891,1,credit_card,5,2673747.43
ORD_03892,1,voucher,4,2058199.5
ORD_03893,1,credit_card,5,1723839.42
ORD_03894,1,boleto,6,5418851.57
ORD_03895,1,voucher,2,1402961.68
ORD_03896,1,credit_card,1,4860777.57
ORD_03897,1,credit_card,4,2444382.91
ORD_03898,1,credit_card,3,1615670.36
ORD_03899,1,credit_card,1,1569027.0
ORD_03900,1,boleto,5,2023232.86
ORD_03901,1,boleto,1,3318545.9
ORD_03902,1,credit_card,6,2642522.9
ORD_03903,1,credit_card,5,4510480.67
ORD_03904,1,credit_card,4,1718192.72
ORD_03905,1,boleto,1,1853913.83
ORD_03906,1,credit_card,1,2338479.43
ORD_03907,1,boleto,2,1031394.75
ORD_03908,1,debit_card,2,4508178.56
ORD_03909,1,credit_card,1,1334315.6
ORD_03910,1,boleto,6,3022782.42
ORD_03911,1,voucher,1,2522575.71
ORD_03912,1,credit_card,6,2212965.04
ORD_03913,1,boleto,6,2940476.26
ORD_03914,1,credit_card,5,2474273.91
ORD_03915,1,credit_card,4,1542164.62
ORD_03916,1,credit_card,2,2790442.42
ORD_03917,1,voucher,2,2237776.54
ORD_03918,1,credit_card,5,2405556.07
ORD_03919,1,credit_card,3,1159081.11
ORD_03920,1,credit_card,2,7600000.0
ORD_03921,1,boleto,4,3522391.84
ORD_03922,1,credit_card,5,2035083.86
ORD_03923,1,voucher,3,2374008.42
ORD_03924,1,voucher,1,2487354.47
ORD_03925,1,debit_card,6,5979279.68
ORD_03926,1,boleto,1,2361637.68
ORD_03927,1,voucher,6,1171925.32
ORD_03928,1,boleto,1,3053924.94
ORD_03929,1,credit_card,3,5899257.37
ORD_03930,1,credit_card,1,2293783.99
ORD_03931,1,credit_card,5,1391527.17
ORD_03932,1,credit_card,1,4078508.77
ORD_03933,1,credit_card,2,2306350.33
ORD_03934,1,debit_card,1,2881164.58
ORD_03935,1,credit_card,1,1879773.06
ORD_03936,1,boleto,3,4299974.11
ORD_03937,1,debit_card,5,2515169.67
ORD_03938,1,debit_card,1,2256797.07
ORD_03939,1,boleto,2,3723594.3
ORD_03940,1,credit_card,3,1046469.44
ORD_03941,1,credit_card,1,1475083.87
ORD_03942,1,credit_card,3,2937591.08
ORD_03943,1,credit_card,1,2959597.75
ORD_03944,1,boleto,1,2496027.36
ORD_03945,1,credit_card,6,2927916.51
ORD_03946,1,credit_card,2,4756847.06
ORD_03947,1,credit_card,1,1831366.53
ORD_03948,1,voucher,4,5589656.33
ORD_03949,1,boleto,1,1512623.42
ORD_03950,1,credit_card,2,1877895.33
ORD_03951,1,boleto,2,2686308.37
ORD_03952,1,credit_card,3,2988108.46
ORD_03953,1,credit_card,1,4610024.79
ORD_03954,1,voucher,1,6288927.59
ORD_03955,1,credit_card,5,2747724.32
ORD_03956,1,debit_card,2,1385448.48
ORD_03957,1,credit_card,5,1827927.85
ORD_03958,1,credit_card,2,1896484.12
ORD_03959,1,credit_card,2,1771027.2
ORD_03960,1,debit_card,3,1989877.98
ORD_03961,1,debit_card,1,2608460.87
ORD_03962,1,credit_card,5,4324143.05
ORD_03963,1,credit_card,3,4326436.69
ORD_03964,1,credit_card,1,4108118.86
ORD_03965,1,boleto,1,4571893.19
ORD_03966,1,credit_card,1,3119827.9
ORD_03967,1,credit_card,1,1639204.07
ORD_03968,1,credit_card,4,3307952.94
ORD_03969,1,credit_card,1,2067454.65
ORD_03970,1,credit_card,1,615901.53
ORD_03971,1,credit_card,6,2109678.17
ORD_03972,1,credit_card,5,2478560.27
ORD_03973,1,boleto,2,4217122.6
ORD_03974,1,credit_card,2,2645455.36
ORD_03975,1,boleto,5,3252097.59
ORD_03976,1,credit_card,6,1619214.39
ORD_03977,1,boleto,1,1566920.83
ORD_03978,1,credit_card,1,2690500.47
ORD_03979,1,credit_card,4,1650681.21
ORD_03980,1,credit_card,4,1372261.46
ORD_03981,1,credit_card,1,1201035.4
ORD_03982,1,boleto,1,1736611.65
ORD_03983,1,debit_card,1,1524745.24
ORD_03984,1,credit_card,1,2019538.84
ORD_03985,1,credit_card,2,2363228.68
ORD_03986,1,voucher,4,2832201.24
ORD_03987,1,credit_card,4,2937665.21
ORD_03988,1,credit_card,1,3110751.77
ORD_03989,1,credit_card,4,1194577.08
ORD_03990,1,credit_card,3,7600000.0
ORD_03991,1,credit_card,1,2846079.33
ORD_03992,1,boleto,3,1981311.38
ORD_03993,1,voucher,1,4228079.52
ORD_03994,1,credit_card,4,1860627.79
ORD_03995,1,credit_card,1,3415255.2
ORD_03996,1,boleto,1,1877368.64
ORD_03997,1,boleto,1,5123370.85
ORD_03998,1,boleto,1,3686521.87
ORD_03999,1,credit_card,4,3647063.67
ORD_04000,1,boleto,4,1267948.73
ORD_04001,1,credit_card,5,1620011.57
ORD_04002,1,credit_card,4,2929562.05
ORD_04003,1,credit_card,2,3134961.07
ORD_04004,1,boleto,3,2504307.73
ORD_04005,1,debit_card,1,1477685.04
ORD_04006,1,boleto,1,2319387.91
ORD_04007,1,credit_card,6,3155311.0
ORD_04008,1,credit_card,1,3679021.27
ORD_04009,1,credit_card,2,855366.75
ORD_04010,1,boleto,1,3548483.71
ORD_04011,1,credit_card,1,4597238.64
ORD_04012,1,debit_card,1,1271818.88
ORD_04013,1,credit_card,5,3261489.58
ORD_04014,1,voucher,1,2666206.02
ORD_04015,1,boleto,1,1826555.27
ORD_04016,1,debit_card,1,518829.11
ORD_04017,1,voucher,1,1586983.24
ORD_04018,1,credit_card,2,1902538.06
ORD_04019,1,boleto,2,1906289.88
ORD_04020,1,credit_card,4,1068220.95
ORD_04021,1,credit_card,3,7600000.0
ORD_04022,1,debit_card,5,1454600.95
ORD_04023,1,credit_card,3,1781233.96
ORD_04024,1,credit_card,3,1240522.77
ORD_04025,1,debit_card,1,2684594.14
ORD_04026,1,credit_card,1,2069666.72
ORD_04027,1,credit_card,1,3248790.23
ORD_04028,1,credit_card,4,2172180.54
ORD_04029,1,credit_card,1,815153.29
ORD_04030,1,boleto,4,1034794.58
ORD_04031,1,credit_card,2,5457556.74
ORD_04032,1,credit_card,1,3004698.74
ORD_04033,1,debit_card,1,2510514.74
ORD_04034,1,credit_card,1,1107049.06
ORD_04035,1,credit_card,2,3578683.81
ORD_04036,1,credit_card,1,3281666.47
ORD_04037,1,credit_card,1,1088273.96
ORD_04038,1,credit_card,2,1249266.29
ORD_04039,1,debit_card,1,3102991.23
ORD_04040,1,credit_card,1,1795149.83
ORD_04041,1,boleto,1,3014462.37
ORD_04042,1,credit_card,4,2549649.14
ORD_04043,1,boleto,1,2885771.17
ORD_04044,1,voucher,1,2102143.32
ORD_04045,1,credit_card,1,4031635.81
ORD_04046,1,credit_card,6,2986025.39
ORD_04047,1,credit_card,1,2024211.18
ORD_04048,1,boleto,1,1993109.17
ORD_04049,1,credit_card,1,1409867.65
ORD_04050,1,credit_card,6,1830802.18
ORD_04051,1,boleto,3,1256795.22
ORD_04052,1,credit_card,6,1152647.49
ORD_04053,1,boleto,1,2454913.02
ORD_04054,1,voucher,2,2193629.39
ORD_04055,1,credit_card,6,957536.35
ORD_04056,1,debit_card,5,4005859.24
ORD_04057,1,boleto,1,3527374.08
ORD_04058,1,credit_card,3,1309536.83
ORD_04059,1,boleto,1,3607646.87
ORD_04060,1,boleto,1,1425330.29
ORD_04061,1,boleto,3,2356504.8
ORD_04062,1,voucher,1,1357954.24
ORD_04063,1,credit_card,1,2161426.27
ORD_04064,1,boleto,1,2905533.97
ORD_04065,1,credit_card,4,1029376.56
ORD_04066,1,credit_card,1,1487104.74
ORD_04067,1,credit_card,1,7026468.23
ORD_04068,1,debit_card,2,1712612.79
ORD_04069,1,credit_card,1,1101109.21
