order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_06809,CUS_00365,delivered,2024-01-10 19:47:00,2024-01-10 20:17:00,2024-01-11 20:17:00,2024-01-13 20:17:00,2024-01-17 19:47:00
ORD_06810,CUS_03573,delivered,2024-01-10 19:50:00,2024-01-10 20:20:00,2024-01-11 20:20:00,2024-01-13 20:20:00,2024-01-17 19:50:00
ORD_06811,CUS_03070,delivered,2024-01-10 19:53:00,2024-01-10 20:23:00,2024-01-11 20:23:00,2024-01-13 20:23:00,2024-01-17 19:53:00
ORD_06812,CUS_01879,delivered,2024-01-10 20:00:00,2024-01-10 20:30:00,2024-01-11 20:30:00,2024-01-13 20:30:00,2024-01-17 20:00:00
ORD_06813,CUS_04230,delivered,2024-01-10 20:05:00,2024-01-10 20:35:00,2024-01-11 20:35:00,2024-01-13 20:35:00,2024-01-17 20:05:00
ORD_06814,CUS_03164,delivered,2024-01-10 20:05:00,2024-01-10 20:35:00,2024-01-11 20:35:00,2024-01-13 20:35:00,2024-01-17 20:05:00
ORD_06815,CUS_03171,delivered,2024-01-10 20:06:00,2024-01-10 20:36:00,2024-01-11 20:36:00,2024-01-13 20:36:00,2024-01-17 20:06:00
ORD_06816,CUS_04899,delivered,2024-01-10 20:06:00,2024-01-10 20:36:00,2024-01-11 20:36:00,2024-01-13 20:36:00,2024-01-17 20:06:00
ORD_06817,CUS_04602,delivered,2024-01-10 20:07:00,2024-01-10 20:37:00,2024-01-11 20:37:00,2024-01-13 20:37:00,2024-01-17 20:07:00
ORD_06818,CUS_04072,delivered,2024-01-10 20:09:00,2024-01-10 20:39:00,2024-01-11 20:39:00,2024-01-13 20:39:00,2024-01-17 20:09:00
ORD_06819,CUS_04218,delivered,2024-01-10 20:09:00,2024-01-10 20:39:00,2024-01-11 20:39:00,2024-01-13 20:39:00,2024-01-17 20:09:00
ORD_06820,CUS_01607,delivered,2024-01-10 20:13:00,2024-01-10 20:43:00,2024-01-11 20:43:00,2024-01-13 20:43:00,2024-01-17 20:13:00
ORD_06821,CUS_01767,delivered,2024-01-10 20:14:00,2024-01-10 20:44:00,2024-01-11 20:44:00,2024-01-13 20:44:00,2024-01-17 20:14:00
ORD_06822,CUS_01460,delivered,2024-01-10 20:19:00,2024-01-10 20:49:00,2024-01-11 20:49:00,2024-01-13 20:49:00,2024-01-17 20:19:00
ORD_06823,CUS_04652,delivered,2024-01-10 20:19:00,2024-01-10 20:49:00,2024-01-11 20:49:00,2024-01-13 20:49:00,2024-01-17 20:19:00
ORD_06824,CUS_04269,delivered,2024-01-10 20:23:00,2024-01-10 20:53:00,2024-01-11 20:53:00,2024-01-13 20:53:00,2024-01-17 20:23:00
ORD_06825,CUS_03693,delivered,2024-01-10 20:24:00,2024-01-10 20:54:00,2024-01-11 20:54:00,2024-01-13 20:54:00,2024-01-17 20:24:00
ORD_06826,CUS_04107,delivered,2024-01-10 20:26:00,2024-01-10 20:56:00,2024-01-11 20:56:00,2024-01-13 20:56:00,2024-01-17 20:26:00
ORD_06827,CUS_00040,delivered,2024-01-10 20:30:00,2024-01-10 21:00:00,2024-01-11 21:00:00,2024-01-13 21:00:00,2024-01-17 20:30:00
ORD_06828,CUS_04323,delivered,2024-01-10 20:32:00,2024-01-10 21:02:00,2024-01-11 21:02:00,2024-01-13 21:02:00,2024-01-17 20:32:00
ORD_06829,CUS_01328,delivered,2024-01-10 20:34:00,2024-01-10 21:04:00,2024-01-11 21:04:00,2024-01-13 21:04:00,2024-01-17 20:34:00
ORD_06830,CUS_01536,delivered,2024-01-10 20:34:00,2024-01-10 21:04:00,2024-01-11 21:04:00,2024-01-13 21:04:00,2024-01-17 20:34:00
ORD_06831,CUS_01138,delivered,2024-01-10 20:35:00,2024-01-10 21:05:00,2024-01-11 21:05:00,2024-01-13 21:05:00,2024-01-17 20:35:00
ORD_06832,CUS_04616,delivered,2024-01-10 20:47:00,2024-01-10 21:17:00,2024-01-11 21:17:00,2024-01-13 21:17:00,2024-01-17 20:47:00
ORD_06833,CUS_00998,delivered,2024-01-10 20:49:00,2024-01-10 21:19:00,2024-01-11 21:19:00,2024-01-13 21:19:00,2024-01-17 20:49:00
ORD_06834,CUS_00784,delivered,2024-01-10 20:50:00,2024-01-10 21:20:00,2024-01-11 21:20:00,2024-01-13 21:20:00,2024-01-17 20:50:00
ORD_06835,CUS_03549,delivered,2024-01-10 20:55:00,2024-01-10 21:25:00,2024-01-11 21:25:00,2024-01-13 21:25:00,2024-01-17 20:55:00
ORD_06836,CUS_02887,delivered,2024-01-10 21:00:00,2024-01-10 21:30:00,2024-01-11 21:30:00,2024-01-13 21:30:00,2024-01-17 21:00:00
ORD_06837,CUS_01835,delivered,2024-01-10 21:04:00,2024-01-10 21:34:00,2024-01-11 21:34:00,2024-01-13 21:34:00,2024-01-17 21:04:00
ORD_06838,CUS_03230,delivered,2024-01-10 21:05:00,2024-01-10 21:35:00,2024-01-11 21:35:00,2024-01-13 21:35:00,2024-01-17 21:05:00
ORD_06839,CUS_02996,delivered,2024-01-10 21:13:00,2024-01-10 21:43:00,2024-01-11 21:43:00,2024-01-13 21:43:00,2024-01-17 21:13:00
ORD_06840,CUS_00895,delivered,2024-01-10 21:14:00,2024-01-10 21:44:00,2024-01-11 21:44:00,2024-01-13 21:44:00,2024-01-17 21:14:00
ORD_06841,CUS_03846,delivered,2024-01-10 21:14:00,2024-01-10 21:44:00,2024-01-11 21:44:00,2024-01-13 21:44:00,2024-01-17 21:14:00
ORD_06842,CUS_01062,delivered,2024-01-10 21:15:00,2024-01-10 21:45:00,2024-01-11 21:45:00,2024-01-13 21:45:00,2024-01-17 21:15:00
ORD_06843,CUS_03233,delivered,2024-01-10 21:16:00,2024-01-10 21:46:00,2024-01-11 21:46:00,2024-01-13 21:46:00,2024-01-17 21:16:00
ORD_06844,CUS_04035,delivered,2024-01-10 21:16:00,2024-01-10 21:46:00,2024-01-11 21:46:00,2024-01-13 21:46:00,2024-01-17 21:16:00
ORD_06845,CUS_02940,delivered,2024-01-10 21:17:00,2024-01-10 21:47:00,2024-01-11 21:47:00,2024-01-13 21:47:00,2024-01-17 21:17:00
ORD_06846,CUS_04334,delivered,2024-01-10 21:17:00,2024-01-10 21:47:00,2024-01-11 21:47:00,2024-01-13 21:47:00,2024-01-17 21:17:00
ORD_06847,CUS_00750,delivered,2024-01-10 21:18:00,2024-01-10 21:48:00,2024-01-11 21:48:00,2024-01-13 21:48:00,2024-01-17 21:18:00
ORD_06848,CUS_02924,delivered,2024-01-10 21:20:00,2024-01-10 21:50:00,2024-01-11 21:50:00,2024-01-13 21:50:00,2024-01-17 21:20:00
ORD_06849,CUS_03277,delivered,2024-01-10 21:20:00,2024-01-10 21:50:00,2024-01-11 21:50:00,2024-01-13 21:50:00,2024-01-17 21:20:00
ORD_06850,CUS_02420,delivered,2024-01-10 21:21:00,2024-01-10 21:51:00,2024-01-11 21:51:00,2024-01-13 21:51:00,2024-01-17 21:21:00
ORD_06851,CUS_03724,delivered,2024-01-10 21:22:00,2024-01-10 21:52:00,2024-01-11 21:52:00,2024-01-13 21:52:00,2024-01-17 21:22:00
ORD_06852,CUS_04176,delivered,2024-01-10 21:24:00,2024-01-10 21:54:00,2024-01-11 21:54:00,2024-01-13 21:54:00,2024-01-17 21:24:00
ORD_06853,CUS_02873,delivered,2024-01-10 21:26:00,2024-01-10 21:56:00,2024-01-11 21:56:00,2024-01-13 21:56:00,2024-01-17 21:26:00
ORD_06854,CUS_00799,delivered,2024-01-10 21:27:00,2024-01-10 21:57:00,2024-01-11 21:57:00,2024-01-13 21:57:00,2024-01-17 21:27:00
ORD_06855,CUS_00088,delivered,2024-01-10 21:27:00,2024-01-10 21:57:00,2024-01-11 21:57:00,2024-01-13 21:57:00,2024-01-17 21:27:00
ORD_06856,CUS_00400,delivered,2024-01-10 21:28:00,2024-01-10 21:58:00,2024-01-11 21:58:00,2024-01-13 21:58:00,2024-01-17 21:28:00
ORD_06857,CUS_04720,delivered,2024-01-10 21:29:00,2024-01-10 21:59:00,2024-01-11 21:59:00,2024-01-13 21:59:00,2024-01-17 21:29:00
ORD_06858,CUS_00698,delivered,2024-01-10 21:29:00,2024-01-10 21:59:00,2024-01-11 21:59:00,2024-01-13 21:59:00,2024-01-17 21:29:00
ORD_06859,CUS_02216,delivered,2024-01-10 21:31:00,2024-01-10 22:01:00,2024-01-11 22:01:00,2024-01-13 22:01:00,2024-01-17 21:31:00
ORD_06860,CUS_04704,delivered,2024-01-10 21:31:00,2024-01-10 22:01:00,2024-01-11 22:01:00,2024-01-13 22:01:00,2024-01-17 21:31:00
ORD_06861,CUS_01036,delivered,2024-01-10 21:34:00,2024-01-10 22:04:00,2024-01-11 22:04:00,2024-01-13 22:04:00,2024-01-17 21:34:00
ORD_06862,CUS_04556,delivered,2024-01-10 21:35:00,2024-01-10 22:05:00,2024-01-11 22:05:00,2024-01-13 22:05:00,2024-01-17 21:35:00
ORD_06863,CUS_01515,delivered,2024-01-10 21:41:00,2024-01-10 22:11:00,2024-01-11 22:11:00,2024-01-13 22:11:00,2024-01-17 21:41:00
ORD_06864,CUS_04309,delivered,2024-01-10 21:44:00,2024-01-10 22:14:00,2024-01-11 22:14:00,2024-01-13 22:14:00,2024-01-17 21:44:00
ORD_06865,CUS_00849,delivered,2024-01-10 21:45:00,2024-01-10 22:15:00,2024-01-11 22:15:00,2024-01-13 22:15:00,2024-01-17 21:45:00
ORD_06866,CUS_04499,delivered,2024-01-10 21:46:00,2024-01-10 22:16:00,2024-01-11 22:16:00,2024-01-13 22:16:00,2024-01-17 21:46:00
ORD_06867,CUS_00540,delivered,2024-01-10 21:47:00,2024-01-10 22:17:00,2024-01-11 22:17:00,2024-01-13 22:17:00,2024-01-17 21:47:00
ORD_06868,CUS_03592,delivered,2024-01-10 21:53:00,2024-01-10 22:23:00,2024-01-11 22:23:00,2024-01-13 22:23:00,2024-01-17 21:53:00
ORD_06869,CUS_00450,delivered,2024-01-10 21:54:00,2024-01-10 22:24:00,2024-01-11 22:24:00,2024-01-13 22:24:00,2024-01-17 21:54:00
ORD_06870,CUS_01737,delivered,2024-01-10 21:56:00,2024-01-10 22:26:00,2024-01-11 22:26:00,2024-01-13 22:26:00,2024-01-17 21:56:00
ORD_06871,CUS_00264,delivered,2024-01-10 21:57:00,2024-01-10 22:27:00,2024-01-11 22:27:00,2024-01-13 22:27:00,2024-01-17 21:57:00
ORD_06872,CUS_00898,delivered,2024-01-10 21:59:00,2024-01-10 22:29:00,2024-01-11 22:29:00,2024-01-13 22:29:00,2024-01-17 21:59:00
ORD_06873,CUS_03602,delivered,2024-01-10 22:03:00,2024-01-10 22:33:00,2024-01-11 22:33:00,2024-01-13 22:33:00,2024-01-17 22:03:00
ORD_06874,CUS_01095,delivered,2024-01-10 22:03:00,2024-01-10 22:33:00,2024-01-11 22:33:00,2024-01-13 22:33:00,2024-01-17 22:03:00
ORD_06875,CUS_00996,delivered,2024-01-10 22:05:00,2024-01-10 22:35:00,2024-01-11 22:35:00,2024-01-13 22:35:00,2024-01-17 22:05:00
ORD_06876,CUS_02681,delivered,2024-01-10 22:05:00,2024-01-10 22:35:00,2024-01-11 22:35:00,2024-01-13 22:35:00,2024-01-17 22:05:00
ORD_06877,CUS_04134,delivered,2024-01-10 22:05:00,2024-01-10 22:35:00,2024-01-11 22:35:00,2024-01-13 22:35:00,2024-01-17 22:05:00
ORD_06878,CUS_03008,delivered,2024-01-10 22:06:00,2024-01-10 22:36:00,2024-01-11 22:36:00,2024-01-13 22:36:00,2024-01-17 22:06:00
ORD_06879,CUS_01467,delivered,2024-01-10 22:06:00,2024-01-10 22:36:00,2024-01-11 22:36:00,2024-01-13 22:36:00,2024-01-17 22:06:00
ORD_06880,CUS_01590,delivered,2024-01-10 22:07:00,2024-01-10 22:37:00,2024-01-11 22:37:00,2024-01-13 22:37:00,2024-01-17 22:07:00
ORD_06881,CUS_01702,delivered,2024-01-10 22:09:00,2024-01-10 22:39:00,2024-01-11 22:39:00,2024-01-13 22:39:00,2024-01-17 22:09:00
ORD_06882,CUS_00523,delivered,2024-01-10 22:13:00,2024-01-10 22:43:00,2024-01-11 22:43:00,2024-01-13 22:43:00,2024-01-17 22:13:00
ORD_06883,CUS_00081,delivered,2024-01-10 22:14:00,2024-01-10 22:44:00,2024-01-11 22:44:00,2024-01-13 22:44:00,2024-01-17 22:14:00
ORD_06884,CUS_02613,delivered,2024-01-10 22:15:00,2024-01-10 22:45:00,2024-01-11 22:45:00,2024-01-13 22:45:00,2024-01-17 22:15:00
ORD_06885,CUS_03491,delivered,2024-01-10 22:17:00,2024-01-10 22:47:00,2024-01-11 22:47:00,2024-01-13 22:47:00,2024-01-17 22:17:00
ORD_06886,CUS_01021,delivered,2024-01-10 22:19:00,2024-01-10 22:49:00,2024-01-11 22:49:00,2024-01-13 22:49:00,2024-01-17 22:19:00
ORD_06887,CUS_02022,delivered,2024-01-10 22:21:00,2024-01-10 22:51:00,2024-01-11 22:51:00,2024-01-13 22:51:00,2024-01-17 22:21:00
ORD_06888,CUS_02886,delivered,2024-01-10 22:25:00,2024-01-10 22:55:00,2024-01-11 22:55:00,2024-01-13 22:55:00,2024-01-17 22:25:00
ORD_06889,CUS_02888,delivered,2024-01-10 22:28:00,2024-01-10 22:58:00,2024-01-11 22:58:00,2024-01-13 22:58:00,2024-01-17 22:28:00
ORD_06890,CUS_04492,delivered,2024-01-10 22:29:00,2024-01-10 22:59:00,2024-01-11 22:59:00,2024-01-13 22:59:00,2024-01-17 22:29:00
ORD_06891,CUS_02854,delivered,2024-01-10 22:33:00,2024-01-10 23:03:00,2024-01-11 23:03:00,2024-01-13 23:03:00,2024-01-17 22:33:00
ORD_06892,CUS_03686,delivered,2024-01-10 22:34:00,2024-01-10 23:04:00,2024-01-11 23:04:00,2024-01-13 23:04:00,2024-01-17 22:34:00
ORD_06893,CUS_03760,delivered,2024-01-10 22:35:00,2024-01-10 23:05:00,2024-01-11 23:05:00,2024-01-13 23:05:00,2024-01-17 22:35:00
ORD_06894,CUS_03614,delivered,2024-01-10 22:40:00,2024-01-10 23:10:00,2024-01-11 23:10:00,2024-01-13 23:10:00,2024-01-17 22:40:00
ORD_06895,CUS_00328,delivered,2024-01-10 22:42:00,2024-01-10 23:12:00,2024-01-11 23:12:00,2024-01-13 23:12:00,2024-01-17 22:42:00
ORD_06896,CUS_02201,delivered,2024-01-10 22:46:00,2024-01-10 23:16:00,2024-01-11 23:16:00,2024-01-13 23:16:00,2024-01-17 22:46:00
ORD_06897,CUS_01363,delivered,2024-01-10 22:47:00,2024-01-10 23:17:00,2024-01-11 23:17:00,2024-01-13 23:17:00,2024-01-17 22:47:00
ORD_06898,CUS_01855,delivered,2024-01-10 22:49:00,2024-01-10 23:19:00,2024-01-11 23:19:00,2024-01-13 23:19:00,2024-01-17 22:49:00
ORD_06899,CUS_04381,delivered,2024-01-10 22:51:00,2024-01-10 23:21:00,2024-01-11 23:21:00,2024-01-13 23:21:00,2024-01-17 22:51:00
ORD_06900,CUS_04471,delivered,2024-01-10 22:51:00,2024-01-10 23:21:00,2024-01-11 23:21:00,2024-01-13 23:21:00,2024-01-17 22:51:00
ORD_06901,CUS_03287,delivered,2024-01-10 22:52:00,2024-01-10 23:22:00,2024-01-11 23:22:00,2024-01-13 23:22:00,2024-01-17 22:52:00
ORD_06902,CUS_04309,delivered,2024-01-10 22:53:00,2024-01-10 23:23:00,2024-01-11 23:23:00,2024-01-13 23:23:00,2024-01-17 22:53:00
ORD_06903,CUS_02985,delivered,2024-01-10 22:53:00,2024-01-10 23:23:00,2024-01-11 23:23:00,2024-01-13 23:23:00,2024-01-17 22:53:00
ORD_06904,CUS_04465,delivered,2024-01-10 22:54:00,2024-01-10 23:24:00,2024-01-11 23:24:00,2024-01-13 23:24:00,2024-01-17 22:54:00
ORD_06905,CUS_03016,delivered,2024-01-10 22:56:00,2024-01-10 23:26:00,2024-01-11 23:26:00,2024-01-13 23:26:00,2024-01-17 22:56:00
ORD_06906,CUS_03164,delivered,2024-01-10 23:01:00,2024-01-10 23:31:00,2024-01-11 23:31:00,2024-01-13 23:31:00,2024-01-17 23:01:00
ORD_06907,CUS_03977,delivered,2024-01-10 23:02:00,2024-01-10 23:32:00,2024-01-11 23:32:00,2024-01-13 23:32:00,2024-01-17 23:02:00
ORD_06908,CUS_00032,delivered,2024-01-10 23:03:00,2024-01-10 23:33:00,2024-01-11 23:33:00,2024-01-13 23:33:00,2024-01-17 23:03:00
ORD_06909,CUS_00414,delivered,2024-01-10 23:05:00,2024-01-10 23:35:00,2024-01-11 23:35:00,2024-01-13 23:35:00,2024-01-17 23:05:00
ORD_06910,CUS_00283,delivered,2024-01-10 23:07:00,2024-01-10 23:37:00,2024-01-11 23:37:00,2024-01-13 23:37:00,2024-01-17 23:07:00
ORD_06911,CUS_01665,delivered,2024-01-10 23:08:00,2024-01-10 23:38:00,2024-01-11 23:38:00,2024-01-13 23:38:00,2024-01-17 23:08:00
ORD_06912,CUS_01588,delivered,2024-01-10 23:08:00,2024-01-10 23:38:00,2024-01-11 23:38:00,2024-01-13 23:38:00,2024-01-17 23:08:00
ORD_06913,CUS_00541,delivered,2024-01-10 23:09:00,2024-01-10 23:39:00,2024-01-11 23:39:00,2024-01-13 23:39:00,2024-01-17 23:09:00
ORD_06914,CUS_00606,delivered,2024-01-10 23:11:00,2024-01-10 23:41:00,2024-01-11 23:41:00,2024-01-13 23:41:00,2024-01-17 23:11:00
ORD_06915,CUS_02650,delivered,2024-01-10 23:15:00,2024-01-10 23:45:00,2024-01-11 23:45:00,2024-01-13 23:45:00,2024-01-17 23:15:00
ORD_06916,CUS_03599,delivered,2024-01-10 23:17:00,2024-01-10 23:47:00,2024-01-11 23:47:00,2024-01-13 23:47:00,2024-01-17 23:17:00
ORD_06917,CUS_01494,delivered,2024-01-10 23:18:00,2024-01-10 23:48:00,2024-01-11 23:48:00,2024-01-13 23:48:00,2024-01-17 23:18:00
ORD_06918,CUS_03811,delivered,2024-01-10 23:22:00,2024-01-10 23:52:00,2024-01-11 23:52:00,2024-01-13 23:52:00,2024-01-17 23:22:00
ORD_06919,CUS_00863,delivered,2024-01-10 23:30:00,2024-01-11 00:00:00,2024-01-12 00:00:00,2024-01-14 00:00:00,2024-01-17 23:30:00
ORD_06920,CUS_03380,delivered,2024-01-10 23:39:00,2024-01-11 00:09:00,2024-01-12 00:09:00,2024-01-14 00:09:00,2024-01-17 23:39:00
ORD_06921,CUS_00581,delivered,2024-01-10 23:42:00,2024-01-11 00:12:00,2024-01-12 00:12:00,2024-01-14 00:12:00,2024-01-17 23:42:00
ORD_06922,CUS_00860,delivered,2024-01-10 23:43:00,2024-01-11 00:13:00,2024-01-12 00:13:00,2024-01-14 00:13:00,2024-01-17 23:43:00
ORD_06923,CUS_02682,delivered,2024-01-10 23:44:00,2024-01-11 00:14:00,2024-01-12 00:14:00,2024-01-14 00:14:00,2024-01-17 23:44:00
ORD_06924,CUS_01346,delivered,2024-01-10 23:50:00,2024-01-11 00:20:00,2024-01-12 00:20:00,2024-01-14 00:20:00,2024-01-17 23:50:00
ORD_06925,CUS_04986,delivered,2024-01-10 23:52:00,2024-01-11 00:22:00,2024-01-12 00:22:00,2024-01-14 00:22:00,2024-01-17 23:52:00
ORD_06926,CUS_03139,delivered,2024-01-10 23:55:00,2024-01-11 00:25:00,2024-01-12 00:25:00,2024-01-14 00:25:00,2024-01-17 23:55:00
ORD_06927,CUS_02892,delivered,2024-01-11 00:01:00,2024-01-11 00:31:00,2024-01-12 00:31:00,2024-01-14 00:31:00,2024-01-18 00:01:00
ORD_06928,CUS_04386,delivered,2024-01-11 00:01:00,2024-01-11 00:31:00,2024-01-12 00:31:00,2024-01-14 00:31:00,2024-01-18 00:01:00
ORD_06929,CUS_01244,delivered,2024-01-11 00:01:00,2024-01-11 00:31:00,2024-01-12 00:31:00,2024-01-14 00:31:00,2024-01-18 00:01:00
ORD_06930,CUS_02364,delivered,2024-01-11 00:02:00,2024-01-11 00:32:00,2024-01-12 00:32:00,2024-01-14 00:32:00,2024-01-18 00:02:00
ORD_06931,CUS_00707,delivered,2024-01-11 00:14:00,2024-01-11 00:44:00,2024-01-12 00:44:00,2024-01-14 00:44:00,2024-01-18 00:14:00
ORD_06932,CUS_00327,delivered,2024-01-11 00:17:00,2024-01-11 00:47:00,2024-01-12 00:47:00,2024-01-14 00:47:00,2024-01-18 00:17:00
ORD_06933,CUS_04576,delivered,2024-01-11 00:19:00,2024-01-11 00:49:00,2024-01-12 00:49:00,2024-01-14 00:49:00,2024-01-18 00:19:00
ORD_06934,CUS_04797,delivered,2024-01-11 00:21:00,2024-01-11 00:51:00,2024-01-12 00:51:00,2024-01-14 00:51:00,2024-01-18 00:21:00
ORD_06935,CUS_04306,delivered,2024-01-11 00:22:00,2024-01-11 00:52:00,2024-01-12 00:52:00,2024-01-14 00:52:00,2024-01-18 00:22:00
ORD_06936,CUS_01721,delivered,2024-01-11 00:22:00,2024-01-11 00:52:00,2024-01-12 00:52:00,2024-01-14 00:52:00,2024-01-18 00:22:00
ORD_06937,CUS_00760,delivered,2024-01-11 00:29:00,2024-01-11 00:59:00,2024-01-12 00:59:00,2024-01-14 00:59:00,2024-01-18 00:29:00
ORD_06938,CUS_02461,delivered,2024-01-11 00:30:00,2024-01-11 01:00:00,2024-01-12 01:00:00,2024-01-14 01:00:00,2024-01-18 00:30:00
ORD_06939,CUS_04133,delivered,2024-01-11 00:33:00,2024-01-11 01:03:00,2024-01-12 01:03:00,2024-01-14 01:03:00,2024-01-18 00:33:00
ORD_06940,CUS_02060,delivered,2024-01-11 00:33:00,2024-01-11 01:03:00,2024-01-12 01:03:00,2024-01-14 01:03:00,2024-01-18 00:33:00
ORD_06941,CUS_00205,delivered,2024-01-11 00:36:00,2024-01-11 01:06:00,2024-01-12 01:06:00,2024-01-14 01:06:00,2024-01-18 00:36:00
ORD_06942,CUS_04791,delivered,2024-01-11 00:36:00,2024-01-11 01:06:00,2024-01-12 01:06:00,2024-01-14 01:06:00,2024-01-18 00:36:00
ORD_06943,CUS_00014,delivered,2024-01-11 00:37:00,2024-01-11 01:07:00,2024-01-12 01:07:00,2024-01-14 01:07:00,2024-01-18 00:37:00
ORD_06944,CUS_04449,delivered,2024-01-11 00:42:00,2024-01-11 01:12:00,2024-01-12 01:12:00,2024-01-14 01:12:00,2024-01-18 00:42:00
ORD_06945,CUS_04352,delivered,2024-01-11 00:43:00,2024-01-11 01:13:00,2024-01-12 01:13:00,2024-01-14 01:13:00,2024-01-18 00:43:00
ORD_06946,CUS_04723,delivered,2024-01-11 00:44:00,2024-01-11 01:14:00,2024-01-12 01:14:00,2024-01-14 01:14:00,2024-01-18 00:44:00
ORD_06947,CUS_00376,delivered,2024-01-11 00:45:00,2024-01-11 01:15:00,2024-01-12 01:15:00,2024-01-14 01:15:00,2024-01-18 00:45:00
ORD_06948,CUS_04683,delivered,2024-01-11 00:45:00,2024-01-11 01:15:00,2024-01-12 01:15:00,2024-01-14 01:15:00,2024-01-18 00:45:00
ORD_06949,CUS_02288,delivered,2024-01-11 00:46:00,2024-01-11 01:16:00,2024-01-12 01:16:00,2024-01-14 01:16:00,2024-01-18 00:46:00
ORD_06950,CUS_04827,delivered,2024-01-11 00:47:00,2024-01-11 01:17:00,2024-01-12 01:17:00,2024-01-14 01:17:00,2024-01-18 00:47:00
ORD_06951,CUS_04998,delivered,2024-01-11 00:48:00,2024-01-11 01:18:00,2024-01-12 01:18:00,2024-01-14 01:18:00,2024-01-18 00:48:00
ORD_06952,CUS_03463,delivered,2024-01-11 00:49:00,2024-01-11 01:19:00,2024-01-12 01:19:00,2024-01-14 01:19:00,2024-01-18 00:49:00
ORD_06953,CUS_03367,delivered,2024-01-11 00:51:00,2024-01-11 01:21:00,2024-01-12 01:21:00,2024-01-14 01:21:00,2024-01-18 00:51:00
ORD_06954,CUS_00146,delivered,2024-01-11 00:51:00,2024-01-11 01:21:00,2024-01-12 01:21:00,2024-01-14 01:21:00,2024-01-18 00:51:00
ORD_06955,CUS_00053,delivered,2024-01-11 00:52:00,2024-01-11 01:22:00,2024-01-12 01:22:00,2024-01-14 01:22:00,2024-01-18 00:52:00
ORD_06956,CUS_01158,delivered,2024-01-11 00:54:00,2024-01-11 01:24:00,2024-01-12 01:24:00,2024-01-14 01:24:00,2024-01-18 00:54:00
ORD_06957,CUS_03564,delivered,2024-01-11 00:55:00,2024-01-11 01:25:00,2024-01-12 01:25:00,2024-01-14 01:25:00,2024-01-18 00:55:00
ORD_06958,CUS_04697,delivered,2024-01-11 00:57:00,2024-01-11 01:27:00,2024-01-12 01:27:00,2024-01-14 01:27:00,2024-01-18 00:57:00
ORD_06959,CUS_02324,delivered,2024-01-11 00:59:00,2024-01-11 01:29:00,2024-01-12 01:29:00,2024-01-14 01:29:00,2024-01-18 00:59:00
ORD_06960,CUS_00279,delivered,2024-01-11 01:03:00,2024-01-11 01:33:00,2024-01-12 01:33:00,2024-01-14 01:33:00,2024-01-18 01:03:00
ORD_06961,CUS_04820,delivered,2024-01-11 01:03:00,2024-01-11 01:33:00,2024-01-12 01:33:00,2024-01-14 01:33:00,2024-01-18 01:03:00
ORD_06962,CUS_00919,delivered,2024-01-11 01:11:00,2024-01-11 01:41:00,2024-01-12 01:41:00,2024-01-14 01:41:00,2024-01-18 01:11:00
ORD_06963,CUS_04872,delivered,2024-01-11 01:14:00,2024-01-11 01:44:00,2024-01-12 01:44:00,2024-01-14 01:44:00,2024-01-18 01:14:00
ORD_06964,CUS_02912,delivered,2024-01-11 01:19:00,2024-01-11 01:49:00,2024-01-12 01:49:00,2024-01-14 01:49:00,2024-01-18 01:19:00
ORD_06965,CUS_01731,delivered,2024-01-11 01:20:00,2024-01-11 01:50:00,2024-01-12 01:50:00,2024-01-14 01:50:00,2024-01-18 01:20:00
ORD_06966,CUS_02222,delivered,2024-01-11 01:20:00,2024-01-11 01:50:00,2024-01-12 01:50:00,2024-01-14 01:50:00,2024-01-18 01:20:00
ORD_06967,CUS_03739,delivered,2024-01-11 01:22:00,2024-01-11 01:52:00,2024-01-12 01:52:00,2024-01-14 01:52:00,2024-01-18 01:22:00
ORD_06968,CUS_01700,delivered,2024-01-11 01:29:00,2024-01-11 01:59:00,2024-01-12 01:59:00,2024-01-14 01:59:00,2024-01-18 01:29:00
ORD_06969,CUS_01274,delivered,2024-01-11 01:29:00,2024-01-11 01:59:00,2024-01-12 01:59:00,2024-01-14 01:59:00,2024-01-18 01:29:00
ORD_06970,CUS_02556,delivered,2024-01-11 01:30:00,2024-01-11 02:00:00,2024-01-12 02:00:00,2024-01-14 02:00:00,2024-01-18 01:30:00
ORD_06971,CUS_03078,delivered,2024-01-11 01:33:00,2024-01-11 02:03:00,2024-01-12 02:03:00,2024-01-14 02:03:00,2024-01-18 01:33:00
ORD_06972,CUS_03309,delivered,2024-01-11 01:40:00,2024-01-11 02:10:00,2024-01-12 02:10:00,2024-01-14 02:10:00,2024-01-18 01:40:00
ORD_06973,CUS_02392,delivered,2024-01-11 01:41:00,2024-01-11 02:11:00,2024-01-12 02:11:00,2024-01-14 02:11:00,2024-01-18 01:41:00
ORD_06974,CUS_01968,delivered,2024-01-11 01:41:00,2024-01-11 02:11:00,2024-01-12 02:11:00,2024-01-14 02:11:00,2024-01-18 01:41:00
ORD_06975,CUS_01277,delivered,2024-01-11 01:42:00,2024-01-11 02:12:00,2024-01-12 02:12:00,2024-01-14 02:12:00,2024-01-18 01:42:00
