customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUS_02564,UNIQ_02564,972307,Hue,HUE
CUS_02565,UNIQ_02565,922718,Ha Noi,HN
CUS_02566,UNIQ_02566,937797,Buon Ma Thuot,BMT
CUS_02567,UNIQ_02567,751047,Vinh,VINH
CUS_02568,UNIQ_02568,965678,Ho Chi Minh,HCM
CUS_02569,UNIQ_02569,892088,Thanh Hoa,TH
CUS_02570,UNIQ_02570,730556,Buon Ma Thuot,BMT
CUS_02571,UNIQ_02571,875799,Nha Trang,NT
CUS_02572,UNIQ_02572,727963,Hai Phong,HP
CUS_02573,UNIQ_02573,883045,Da Nang,DN
CUS_02574,UNIQ_02574,754158,Ha Noi,HN
CUS_02575,UNIQ_02575,868017,Thanh Hoa,TH
CUS_02576,UNIQ_02576,914663,Ha Noi,HN
CUS_02577,UNIQ_02577,974075,Hue,HUE
CUS_02578,UNIQ_02578,856511,Ha Noi,HN
CUS_02579,UNIQ_02579,978390,Vinh,VINH
CUS_02580,UNIQ_02580,831927,Da Nang,DN
CUS_02581,UNIQ_02581,735275,Thanh Hoa,TH
CUS_02582,UNIQ_02582,925531,Vinh,VINH
CUS_02583,UNIQ_02583,700266,Hue,HUE
CUS_02584,UNIQ_02584,750813,Thu Duc,TD
CUS_02585,UNIQ_02585,789252,Can Tho,CT
CUS_02586,UNIQ_02586,726506,Thanh Hoa,TH
CUS_02587,UNIQ_02587,724019,Bien Hoa,BH
CUS_02588,UNIQ_02588,776324,Da Nang,DN
CUS_02589,UNIQ_02589,745797,Ha Noi,HN
CUS_02590,UNIQ_02590,771375,Can Tho,CT
CUS_02591,UNIQ_02591,955975,Buon Ma Thuot,BMT
CUS_02592,UNIQ_02592,979548,Vinh,VINH
CUS_02593,UNIQ_02593,883114,Da Nang,DN
CUS_02594,UNIQ_02594,913453,Ha Noi,HN
CUS_02595,UNIQ_02595,700423,Bien Hoa,BH
CUS_02596,UNIQ_02596,709773,Nha Trang,NT
CUS_02597,UNIQ_02597,822987,Nha Trang,NT
CUS_02598,UNIQ_02598,962480,Nha Trang,NT
CUS_02599,UNIQ_02599,918796,Ho Chi Minh,HCM
CUS_02600,UNIQ_02600,947402,Buon Ma Thuot,BMT
CUS_02601,UNIQ_02601,891306,Thanh Hoa,TH
CUS_02602,UNIQ_02602,942246,Buon Ma Thuot,BMT
CUS_02603,UNIQ_02603,960926,Thu Duc,TD
CUS_02604,UNIQ_02604,947181,Ho Chi Minh,HCM
CUS_02605,UNIQ_02605,752671,Vinh,VINH
CUS_02606,UNIQ_02606,777287,Ha Noi,HN
CUS_02607,UNIQ_02607,904573,Da Nang,DN
CUS_02608,UNIQ_02608,880406,Buon Ma Thuot,BMT
CUS_02609,UNIQ_02609,734532,Hue,HUE
CUS_02610,UNIQ_02610,925833,Vinh,VINH
CUS_02611,UNIQ_02611,940850,Vinh,VINH
CUS_02612,UNIQ_02612,703920,Thanh Hoa,TH
CUS_02613,UNIQ_02613,717988,Ha Noi,HN
CUS_02614,UNIQ_02614,713059,Can Tho,CT
CUS_02615,UNIQ_02615,738905,Can Tho,CT
CUS_02616,UNIQ_02616,912842,Nha Trang,NT
CUS_02617,UNIQ_02617,910029,Buon Ma Thuot,BMT
CUS_02618,UNIQ_02618,789828,Ha Noi,HN
CUS_02619,UNIQ_02619,735101,Ho Chi Minh,HCM
CUS_02620,UNIQ_02620,733214,Thu Duc,TD
CUS_02621,UNIQ_02621,822380,Can Tho,CT
CUS_02622,UNIQ_02622,798019,Thanh Hoa,TH
CUS_02623,UNIQ_02623,796342,Can Tho,CT
CUS_02624,UNIQ_02624,886906,Bien Hoa,BH
CUS_02625,UNIQ_02625,812825,Buon Ma Thuot,BMT
CUS_02626,UNIQ_02626,830875,Da Nang,DN
CUS_02627,UNIQ_02627,726809,Bien Hoa,BH
CUS_02628,UNIQ_02628,897222,Thu Duc,TD
CUS_02629,UNIQ_02629,902488,Vinh,VINH
CUS_02630,UNIQ_02630,912504,Hue,HUE
CUS_02631,UNIQ_02631,764471,Thu Duc,TD
CUS_02632,UNIQ_02632,940733,Ha Noi,HN
CUS_02633,UNIQ_02633,903629,Bien Hoa,BH
CUS_02634,UNIQ_02634,907868,Vinh,VINH
CUS_02635,UNIQ_02635,905645,Ha Noi,HN
CUS_02636,UNIQ_02636,855590,Ha Noi,HN
CUS_02637,UNIQ_02637,931352,Vinh,VINH
CUS_02638,UNIQ_02638,799808,Nha Trang,NT
CUS_02639,UNIQ_02639,953543,Nha Trang,NT
CUS_02640,UNIQ_02640,797710,Buon Ma Thuot,BMT
CUS_02641,UNIQ_02641,875130,Ho Chi Minh,HCM
CUS_02642,UNIQ_02642,786164,Da Nang,DN
CUS_02643,UNIQ_02643,871281,Vinh,VINH
CUS_02644,UNIQ_02644,794526,Buon Ma Thuot,BMT
CUS_02645,UNIQ_02645,900882,Hai Phong,HP
CUS_02646,UNIQ_02646,764527,Hue,HUE
CUS_02647,UNIQ_02647,741132,Bien Hoa,BH
CUS_02648,UNIQ_02648,960190,Ho Chi Minh,HCM
CUS_02649,UNIQ_02649,944350,Can Tho,CT
CUS_02650,UNIQ_02650,957700,Thanh Hoa,TH
CUS_02651,UNIQ_02651,838876,Hue,HUE
CUS_02652,UNIQ_02652,903733,Thu Duc,TD
CUS_02653,UNIQ_02653,962324,Hue,HUE
CUS_02654,UNIQ_02654,747963,Bien Hoa,BH
CUS_02655,UNIQ_02655,755295,Ha Noi,HN
CUS_02656,UNIQ_02656,890692,Thu Duc,TD
CUS_02657,UNIQ_02657,794130,Nha Trang,NT
CUS_02658,UNIQ_02658,789490,Bien Hoa,BH
CUS_02659,UNIQ_02659,972976,Ho Chi Minh,HCM
CUS_02660,UNIQ_02660,810725,Thu Duc,TD
CUS_02661,UNIQ_02661,914416,Vinh,VINH
CUS_02662,UNIQ_02662,740650,Ha Noi,HN
CUS_02663,UNIQ_02663,891185,Thanh Hoa,TH
CUS_02664,UNIQ_02664,787828,Ha Noi,HN
CUS_02665,UNIQ_02665,775272,Ho Chi Minh,HCM
CUS_02666,UNIQ_02666,894466,Hue,HUE
CUS_02667,UNIQ_02667,751144,Buon Ma Thuot,BMT
CUS_02668,UNIQ_02668,914560,Buon Ma Thuot,BMT
CUS_02669,UNIQ_02669,971364,Can Tho,CT
CUS_02670,UNIQ_02670,794830,Bien Hoa,BH
CUS_02671,UNIQ_02671,951741,Hue,HUE
CUS_02672,UNIQ_02672,734540,Thu Duc,TD
CUS_02673,UNIQ_02673,788101,Buon Ma Thuot,BMT
CUS_02674,UNIQ_02674,762307,Buon Ma Thuot,BMT
CUS_02675,UNIQ_02675,732155,Thanh Hoa,TH
CUS_02676,UNIQ_02676,868990,Thanh Hoa,TH
CUS_02677,UNIQ_02677,965565,Hue,HUE
CUS_02678,UNIQ_02678,906529,Bien Hoa,BH
CUS_02679,UNIQ_02679,874257,Thanh Hoa,TH
CUS_02680,UNIQ_02680,937383,Can Tho,CT
CUS_02681,UNIQ_02681,727415,Buon Ma Thuot,BMT
CUS_02682,UNIQ_02682,973223,Buon Ma Thuot,BMT
CUS_02683,UNIQ_02683,898802,Ho Chi Minh,HCM
CUS_02684,UNIQ_02684,957952,Vinh,VINH
CUS_02685,UNIQ_02685,911740,Ho Chi Minh,HCM
CUS_02686,UNIQ_02686,796509,Buon Ma Thuot,BMT
CUS_02687,UNIQ_02687,811859,Hue,HUE
CUS_02688,UNIQ_02688,827766,Buon Ma Thuot,BMT
CUS_02689,UNIQ_02689,763507,Ho Chi Minh,HCM
CUS_02690,UNIQ_02690,732707,Thu Duc,TD
CUS_02691,UNIQ_02691,778897,Hue,HUE
CUS_02692,UNIQ_02692,856845,Ha Noi,HN
CUS_02693,UNIQ_02693,703937,Buon Ma Thuot,BMT
CUS_02694,UNIQ_02694,702398,Ho Chi Minh,HCM
CUS_02695,UNIQ_02695,860791,Da Nang,DN
CUS_02696,UNIQ_02696,741896,Buon Ma Thuot,BMT
CUS_02697,UNIQ_02697,949560,Thu Duc,TD
CUS_02698,UNIQ_02698,910607,Thu Duc,TD
CUS_02699,UNIQ_02699,906460,Can Tho,CT
CUS_02700,UNIQ_02700,795089,Vinh,VINH
CUS_02701,UNIQ_02701,906298,Buon Ma Thuot,BMT
CUS_02702,UNIQ_02702,841619,Da Nang,DN
CUS_02703,UNIQ_02703,871126,Can Tho,CT
CUS_02704,UNIQ_02704,864452,Ho Chi Minh,HCM
CUS_02705,UNIQ_02705,805027,Can Tho,CT
CUS_02706,UNIQ_02706,910874,Ho Chi Minh,HCM
CUS_02707,UNIQ_02707,841079,Ho Chi Minh,HCM
CUS_02708,UNIQ_02708,852939,Da Nang,DN
CUS_02709,UNIQ_02709,978102,Ho Chi Minh,HCM
CUS_02710,UNIQ_02710,773098,Thu Duc,TD
CUS_02711,UNIQ_02711,906484,Ha Noi,HN
CUS_02712,UNIQ_02712,822738,Ha Noi,HN
CUS_02713,UNIQ_02713,932483,Can Tho,CT
CUS_02714,UNIQ_02714,891454,Nha Trang,NT
CUS_02715,UNIQ_02715,878570,Bien Hoa,BH
CUS_02716,UNIQ_02716,790129,Ha Noi,HN
CUS_02717,UNIQ_02717,733246,Hai Phong,HP
CUS_02718,UNIQ_02718,820950,Ha Noi,HN
CUS_02719,UNIQ_02719,829350,Ha Noi,HN
CUS_02720,UNIQ_02720,910583,Buon Ma Thuot,BMT
CUS_02721,UNIQ_02721,787860,Can Tho,CT
CUS_02722,UNIQ_02722,813256,Can Tho,CT
CUS_02723,UNIQ_02723,918291,Bien Hoa,BH
CUS_02724,UNIQ_02724,820151,Ho Chi Minh,HCM
CUS_02725,UNIQ_02725,864105,Nha Trang,NT
CUS_02726,UNIQ_02726,777068,Hai Phong,HP
CUS_02727,UNIQ_02727,775090,Da Nang,DN
CUS_02728,UNIQ_02728,709093,Hai Phong,HP
CUS_02729,UNIQ_02729,789985,Ho Chi Minh,HCM
CUS_02730,UNIQ_02730,810203,Hue,HUE
CUS_02731,UNIQ_02731,818841,Hue,HUE
CUS_02732,UNIQ_02732,842806,Ho Chi Minh,HCM
CUS_02733,UNIQ_02733,789239,Hue,HUE
CUS_02734,UNIQ_02734,856954,Hai Phong,HP
CUS_02735,UNIQ_02735,890127,Bien Hoa,BH
CUS_02736,UNIQ_02736,745286,Nha Trang,NT
CUS_02737,UNIQ_02737,835475,Bien Hoa,BH
CUS_02738,UNIQ_02738,806707,Vinh,VINH
CUS_02739,UNIQ_02739,971950,Thu Duc,TD
CUS_02740,UNIQ_02740,948510,Da Nang,DN
CUS_02741,UNIQ_02741,724993,Vinh,VINH
CUS_02742,UNIQ_02742,811208,Bien Hoa,BH
CUS_02743,UNIQ_02743,944174,Da Nang,DN
CUS_02744,UNIQ_02744,905873,Da Nang,DN
CUS_02745,UNIQ_02745,840321,Ha Noi,HN
CUS_02746,UNIQ_02746,937143,Ho Chi Minh,HCM
CUS_02747,UNIQ_02747,783955,Ha Noi,HN
CUS_02748,UNIQ_02748,755463,Buon Ma Thuot,BMT
CUS_02749,UNIQ_02749,709574,Ho Chi Minh,HCM
CUS_02750,UNIQ_02750,757518,Vinh,VINH
CUS_02751,UNIQ_02751,800830,Thanh Hoa,TH
CUS_02752,UNIQ_02752,924883,Hue,HUE
CUS_02753,UNIQ_02753,834108,Ho Chi Minh,HCM
CUS_02754,UNIQ_02754,842779,Bien Hoa,BH
CUS_02755,UNIQ_02755,956417,Thanh Hoa,TH
CUS_02756,UNIQ_02756,965586,Thu Duc,TD
CUS_02757,UNIQ_02757,953828,Ho Chi Minh,HCM
CUS_02758,UNIQ_02758,952352,Thu Duc,TD
CUS_02759,UNIQ_02759,730184,Can Tho,CT
CUS_02760,UNIQ_02760,865782,Vinh,VINH
CUS_02761,UNIQ_02761,960303,Bien Hoa,BH
CUS_02762,UNIQ_02762,716801,Thu Duc,TD
CUS_02763,UNIQ_02763,798550,Thanh Hoa,TH
CUS_02764,UNIQ_02764,789218,Vinh,VINH
CUS_02765,UNIQ_02765,950259,Hai Phong,HP
CUS_02766,UNIQ_02766,898927,Hai Phong,HP
CUS_02767,UNIQ_02767,968459,Da Nang,DN
CUS_02768,UNIQ_02768,834312,Ha Noi,HN
CUS_02769,UNIQ_02769,812754,Can Tho,CT
CUS_02770,UNIQ_02770,958111,Thu Duc,TD
CUS_02771,UNIQ_02771,888470,Hue,HUE
CUS_02772,UNIQ_02772,766461,Ho Chi Minh,HCM
CUS_02773,UNIQ_02773,912151,Ha Noi,HN
CUS_02774,UNIQ_02774,705858,Ha Noi,HN
CUS_02775,UNIQ_02775,840088,Can Tho,CT
CUS_02776,UNIQ_02776,775915,Buon Ma Thuot,BMT
CUS_02777,UNIQ_02777,945363,Da Nang,DN
CUS_02778,UNIQ_02778,927287,Buon Ma Thuot,BMT
CUS_02779,UNIQ_02779,815943,Hue,HUE
CUS_02780,UNIQ_02780,867898,Bien Hoa,BH
CUS_02781,UNIQ_02781,949098,Vinh,VINH
CUS_02782,UNIQ_02782,828766,Hue,HUE
CUS_02783,UNIQ_02783,874649,Vinh,VINH
CUS_02784,UNIQ_02784,913383,Da Nang,DN
CUS_02785,UNIQ_02785,897410,Da Nang,DN
CUS_02786,UNIQ_02786,769772,Ha Noi,HN
CUS_02787,UNIQ_02787,763607,Hai Phong,HP
CUS_02788,UNIQ_02788,820184,Da Nang,DN
CUS_02789,UNIQ_02789,822348,Hai Phong,HP
CUS_02790,UNIQ_02790,904806,Hai Phong,HP
CUS_02791,UNIQ_02791,897762,Bien Hoa,BH
CUS_02792,UNIQ_02792,724904,Da Nang,DN
CUS_02793,UNIQ_02793,855779,Hai Phong,HP
CUS_02794,UNIQ_02794,863336,Bien Hoa,BH
CUS_02795,UNIQ_02795,844491,Ho Chi Minh,HCM
CUS_02796,UNIQ_02796,910152,Thu Duc,TD
CUS_02797,UNIQ_02797,773407,Ho Chi Minh,HCM
CUS_02798,UNIQ_02798,712615,Bien Hoa,BH
CUS_02799,UNIQ_02799,872519,Nha Trang,NT
CUS_02800,UNIQ_02800,811318,Thu Duc,TD
CUS_02801,UNIQ_02801,934147,Hue,HUE
CUS_02802,UNIQ_02802,740224,Ho Chi Minh,HCM
CUS_02803,UNIQ_02803,722118,Hue,HUE
CUS_02804,UNIQ_02804,795589,Hue,HUE
CUS_02805,UNIQ_02805,914286,Ho Chi Minh,HCM
CUS_02806,UNIQ_02806,731952,Nha Trang,NT
CUS_02807,UNIQ_02807,968196,Hue,HUE
CUS_02808,UNIQ_02808,939892,Da Nang,DN
CUS_02809,UNIQ_02809,777143,Hai Phong,HP
CUS_02810,UNIQ_02810,728000,Buon Ma Thuot,BMT
CUS_02811,UNIQ_02811,937482,Thanh Hoa,TH
CUS_02812,UNIQ_02812,927912,Hue,HUE
CUS_02813,UNIQ_02813,887675,Vinh,VINH
CUS_02814,UNIQ_02814,783969,Can Tho,CT
CUS_02815,UNIQ_02815,820108,Bien Hoa,BH
CUS_02816,UNIQ_02816,900913,Nha Trang,NT
CUS_02817,UNIQ_02817,835336,Thanh Hoa,TH
CUS_02818,UNIQ_02818,707776,Ho Chi Minh,HCM
CUS_02819,UNIQ_02819,975964,Vinh,VINH
CUS_02820,UNIQ_02820,782964,Ho Chi Minh,HCM
CUS_02821,UNIQ_02821,864200,Vinh,VINH
CUS_02822,UNIQ_02822,914706,Thanh Hoa,TH
CUS_02823,UNIQ_02823,806697,Can Tho,CT
CUS_02824,UNIQ_02824,762536,Can Tho,CT
CUS_02825,UNIQ_02825,765713,Ho Chi Minh,HCM
CUS_02826,UNIQ_02826,744429,Da Nang,DN
CUS_02827,UNIQ_02827,855874,Thanh Hoa,TH
CUS_02828,UNIQ_02828,811417,Vinh,VINH
CUS_02829,UNIQ_02829,918922,Bien Hoa,BH
CUS_02830,UNIQ_02830,775396,Vinh,VINH
CUS_02831,UNIQ_02831,847181,Hai Phong,HP
CUS_02832,UNIQ_02832,952397,Buon Ma Thuot,BMT
CUS_02833,UNIQ_02833,847406,Thanh Hoa,TH
CUS_02834,UNIQ_02834,709418,Hai Phong,HP
CUS_02835,UNIQ_02835,737576,Buon Ma Thuot,BMT
CUS_02836,UNIQ_02836,949145,Can Tho,CT
CUS_02837,UNIQ_02837,807013,Da Nang,DN
CUS_02838,UNIQ_02838,975854,Can Tho,CT
CUS_02839,UNIQ_02839,871482,Nha Trang,NT
CUS_02840,UNIQ_02840,749128,Hai Phong,HP
CUS_02841,UNIQ_02841,750337,Thanh Hoa,TH
CUS_02842,UNIQ_02842,914456,Vinh,VINH
CUS_02843,UNIQ_02843,825144,Ho Chi Minh,HCM
CUS_02844,UNIQ_02844,978586,Thu Duc,TD
CUS_02845,UNIQ_02845,870104,Da Nang,DN
CUS_02846,UNIQ_02846,736057,Thu Duc,TD
CUS_02847,UNIQ_02847,798068,Ha Noi,HN
CUS_02848,UNIQ_02848,955047,Da Nang,DN
CUS_02849,UNIQ_02849,776474,Da Nang,DN
CUS_02850,UNIQ_02850,755595,Ho Chi Minh,HCM
CUS_02851,UNIQ_02851,772391,Bien Hoa,BH
CUS_02852,UNIQ_02852,788564,Thanh Hoa,TH
CUS_02853,UNIQ_02853,924191,Bien Hoa,BH
CUS_02854,UNIQ_02854,749192,Ha Noi,HN
CUS_02855,UNIQ_02855,732695,Bien Hoa,BH
CUS_02856,UNIQ_02856,734343,Da Nang,DN
CUS_02857,UNIQ_02857,958491,Da Nang,DN
CUS_02858,UNIQ_02858,974575,Can Tho,CT
CUS_02859,UNIQ_02859,812768,Bien Hoa,BH
CUS_02860,UNIQ_02860,920268,Can Tho,CT
CUS_02861,UNIQ_02861,873429,Nha Trang,NT
CUS_02862,UNIQ_02862,754484,Thanh Hoa,TH
CUS_02863,UNIQ_02863,751357,Nha Trang,NT
CUS_02864,UNIQ_02864,778257,Da Nang,DN
CUS_02865,UNIQ_02865,865259,Can Tho,CT
CUS_02866,UNIQ_02866,702166,Ha Noi,HN
CUS_02867,UNIQ_02867,973152,Vinh,VINH
CUS_02868,UNIQ_02868,771445,Bien Hoa,BH
CUS_02869,UNIQ_02869,845306,Can Tho,CT
CUS_02870,UNIQ_02870,837438,Bien Hoa,BH
CUS_02871,UNIQ_02871,936748,Thanh Hoa,TH
CUS_02872,UNIQ_02872,875711,Can Tho,CT
CUS_02873,UNIQ_02873,717300,Ho Chi Minh,HCM
CUS_02874,UNIQ_02874,908531,Ha Noi,HN
CUS_02875,UNIQ_02875,896901,Buon Ma Thuot,BMT
CUS_02876,UNIQ_02876,738933,Thu Duc,TD
CUS_02877,UNIQ_02877,897880,Ho Chi Minh,HCM
CUS_02878,UNIQ_02878,811946,Ha Noi,HN
CUS_02879,UNIQ_02879,945109,Thanh Hoa,TH
CUS_02880,UNIQ_02880,844432,Bien Hoa,BH
CUS_02881,UNIQ_02881,944145,Da Nang,DN
CUS_02882,UNIQ_02882,950692,Hai Phong,HP
CUS_02883,UNIQ_02883,724333,Thanh Hoa,TH
CUS_02884,UNIQ_02884,945045,Ha Noi,HN
CUS_02885,UNIQ_02885,842095,Ho Chi Minh,HCM
CUS_02886,UNIQ_02886,751111,Nha Trang,NT
CUS_02887,UNIQ_02887,808713,Thu Duc,TD
CUS_02888,UNIQ_02888,975431,Can Tho,CT
CUS_02889,UNIQ_02889,763155,Ho Chi Minh,HCM
CUS_02890,UNIQ_02890,711115,Ho Chi Minh,HCM
CUS_02891,UNIQ_02891,704294,Buon Ma Thuot,BMT
CUS_02892,UNIQ_02892,957066,Buon Ma Thuot,BMT
CUS_02893,UNIQ_02893,792763,Nha Trang,NT
CUS_02894,UNIQ_02894,935077,Thu Duc,TD
CUS_02895,UNIQ_02895,708198,Nha Trang,NT
CUS_02896,UNIQ_02896,966418,Thu Duc,TD
CUS_02897,UNIQ_02897,910099,Hai Phong,HP
CUS_02898,UNIQ_02898,810181,Da Nang,DN
CUS_02899,UNIQ_02899,912110,Vinh,VINH
CUS_02900,UNIQ_02900,961111,Can Tho,CT
CUS_02901,UNIQ_02901,709229,Da Nang,DN
CUS_02902,UNIQ_02902,905958,Thu Duc,TD
CUS_02903,UNIQ_02903,968599,Thu Duc,TD
CUS_02904,UNIQ_02904,959992,Ho Chi Minh,HCM
CUS_02905,UNIQ_02905,728491,Nha Trang,NT
CUS_02906,UNIQ_02906,791278,Vinh,VINH
CUS_02907,UNIQ_02907,968467,Vinh,VINH
CUS_02908,UNIQ_02908,861892,Hue,HUE
CUS_02909,UNIQ_02909,772343,Vinh,VINH
CUS_02910,UNIQ_02910,736288,Thanh Hoa,TH
CUS_02911,UNIQ_02911,826813,Bien Hoa,BH
CUS_02912,UNIQ_02912,867210,Thu Duc,TD
CUS_02913,UNIQ_02913,840980,Da Nang,DN
CUS_02914,UNIQ_02914,756900,Bien Hoa,BH
CUS_02915,UNIQ_02915,871044,Bien Hoa,BH
CUS_02916,UNIQ_02916,872535,Hue,HUE
CUS_02917,UNIQ_02917,783117,Bien Hoa,BH
CUS_02918,UNIQ_02918,808176,Da Nang,DN
CUS_02919,UNIQ_02919,797984,Ho Chi Minh,HCM
CUS_02920,UNIQ_02920,716847,Hai Phong,HP
CUS_02921,UNIQ_02921,785915,Da Nang,DN
CUS_02922,UNIQ_02922,760813,Buon Ma Thuot,BMT
CUS_02923,UNIQ_02923,813479,Bien Hoa,BH
CUS_02924,UNIQ_02924,751668,Can Tho,CT
CUS_02925,UNIQ_02925,935770,Hai Phong,HP
CUS_02926,UNIQ_02926,869356,Can Tho,CT
CUS_02927,UNIQ_02927,941254,Ho Chi Minh,HCM
CUS_02928,UNIQ_02928,920031,Vinh,VINH
CUS_02929,UNIQ_02929,914347,Bien Hoa,BH
CUS_02930,UNIQ_02930,855394,Hue,HUE
CUS_02931,UNIQ_02931,730436,Vinh,VINH
CUS_02932,UNIQ_02932,823036,Da Nang,DN
CUS_02933,UNIQ_02933,890550,Buon Ma Thuot,BMT
CUS_02934,UNIQ_02934,934042,Can Tho,CT
CUS_02935,UNIQ_02935,791955,Hue,HUE
CUS_02936,UNIQ_02936,768696,Da Nang,DN
CUS_02937,UNIQ_02937,866062,Vinh,VINH
CUS_02938,UNIQ_02938,707908,Ha Noi,HN
CUS_02939,UNIQ_02939,832004,Bien Hoa,BH
CUS_02940,UNIQ_02940,902895,Vinh,VINH
CUS_02941,UNIQ_02941,836035,Ha Noi,HN
CUS_02942,UNIQ_02942,837824,Ho Chi Minh,HCM
CUS_02943,UNIQ_02943,739726,Nha Trang,NT
CUS_02944,UNIQ_02944,837111,Thanh Hoa,TH
CUS_02945,UNIQ_02945,869161,Da Nang,DN
CUS_02946,UNIQ_02946,796049,Da Nang,DN
CUS_02947,UNIQ_02947,759831,Hai Phong,HP
CUS_02948,UNIQ_02948,847102,Thanh Hoa,TH
CUS_02949,UNIQ_02949,741810,Hai Phong,HP
CUS_02950,UNIQ_02950,834933,Hue,HUE
CUS_02951,UNIQ_02951,808374,Can Tho,CT
CUS_02952,UNIQ_02952,975607,Can Tho,CT
CUS_02953,UNIQ_02953,777824,Ho Chi Minh,HCM
CUS_02954,UNIQ_02954,856038,Thu Duc,TD
CUS_02955,UNIQ_02955,705374,Thu Duc,TD
CUS_02956,UNIQ_02956,747670,Buon Ma Thuot,BMT
CUS_02957,UNIQ_02957,872596,Thanh Hoa,TH
CUS_02958,UNIQ_02958,768563,Nha Trang,NT
CUS_02959,UNIQ_02959,889527,Ha Noi,HN
CUS_02960,UNIQ_02960,848518,Buon Ma Thuot,BMT
CUS_02961,UNIQ_02961,896216,Can Tho,CT
CUS_02962,UNIQ_02962,804610,Can Tho,CT
CUS_02963,UNIQ_02963,733960,Ha Noi,HN
CUS_02964,UNIQ_02964,892138,Thu Duc,TD
CUS_02965,UNIQ_02965,795016,Da Nang,DN
CUS_02966,UNIQ_02966,859688,Hue,HUE
CUS_02967,UNIQ_02967,882367,Ho Chi Minh,HCM
CUS_02968,UNIQ_02968,801409,Ha Noi,HN
CUS_02969,UNIQ_02969,729436,Can Tho,CT
CUS_02970,UNIQ_02970,953956,Ho Chi Minh,HCM
CUS_02971,UNIQ_02971,828233,Hai Phong,HP
CUS_02972,UNIQ_02972,703897,Vinh,VINH
CUS_02973,UNIQ_02973,874684,Da Nang,DN
CUS_02974,UNIQ_02974,807357,Thanh Hoa,TH
CUS_02975,UNIQ_02975,790944,Nha Trang,NT
CUS_02976,UNIQ_02976,812134,Buon Ma Thuot,BMT
CUS_02977,UNIQ_02977,870995,Bien Hoa,BH
CUS_02978,UNIQ_02978,955246,Thu Duc,TD
CUS_02979,UNIQ_02979,979496,Ha Noi,HN
CUS_02980,UNIQ_02980,778546,Vinh,VINH
CUS_02981,UNIQ_02981,794753,Can Tho,CT
CUS_02982,UNIQ_02982,905272,Thanh Hoa,TH
CUS_02983,UNIQ_02983,851949,Ha Noi,HN
CUS_02984,UNIQ_02984,961342,Bien Hoa,BH
CUS_02985,UNIQ_02985,884594,Can Tho,CT
CUS_02986,UNIQ_02986,943907,Hai Phong,HP
CUS_02987,UNIQ_02987,872348,Ho Chi Minh,HCM
CUS_02988,UNIQ_02988,791271,Nha Trang,NT
CUS_02989,UNIQ_02989,805482,Nha Trang,NT
CUS_02990,UNIQ_02990,946090,Ho Chi Minh,HCM
CUS_02991,UNIQ_02991,930247,Buon Ma Thuot,BMT
CUS_02992,UNIQ_02992,810128,Vinh,VINH
CUS_02993,UNIQ_02993,967726,Ho Chi Minh,HCM
CUS_02994,UNIQ_02994,855897,Ha Noi,HN
CUS_02995,UNIQ_02995,916612,Da Nang,DN
CUS_02996,UNIQ_02996,930271,Hue,HUE
CUS_02997,UNIQ_02997,976829,Buon Ma Thuot,BMT
CUS_02998,UNIQ_02998,703915,Thu Duc,TD
CUS_02999,UNIQ_02999,798118,Thanh Hoa,TH
CUS_03000,UNIQ_03000,973312,Thu Duc,TD
CUS_03001,UNIQ_03001,905437,Hai Phong,HP
CUS_03002,UNIQ_03002,762629,Buon Ma Thuot,BMT
CUS_03003,UNIQ_03003,956917,Ha Noi,HN
CUS_03004,UNIQ_03004,792101,Thu Duc,TD
CUS_03005,UNIQ_03005,956954,Vinh,VINH
CUS_03006,UNIQ_03006,700358,Thu Duc,TD
CUS_03007,UNIQ_03007,841704,Nha Trang,NT
CUS_03008,UNIQ_03008,700605,Nha Trang,NT
CUS_03009,UNIQ_03009,747519,Nha Trang,NT
CUS_03010,UNIQ_03010,872329,Can Tho,CT
CUS_03011,UNIQ_03011,913044,Vinh,VINH
CUS_03012,UNIQ_03012,907778,Ha Noi,HN
CUS_03013,UNIQ_03013,710365,Hai Phong,HP
CUS_03014,UNIQ_03014,701418,Hue,HUE
CUS_03015,UNIQ_03015,743444,Bien Hoa,BH
CUS_03016,UNIQ_03016,790425,Ho Chi Minh,HCM
CUS_03017,UNIQ_03017,890910,Ha Noi,HN
CUS_03018,UNIQ_03018,870207,Hue,HUE
CUS_03019,UNIQ_03019,855300,Hue,HUE
CUS_03020,UNIQ_03020,763066,Ho Chi Minh,HCM
CUS_03021,UNIQ_03021,700258,Hai Phong,HP
CUS_03022,UNIQ_03022,824087,Ho Chi Minh,HCM
CUS_03023,UNIQ_03023,922419,Thanh Hoa,TH
CUS_03024,UNIQ_03024,750742,Vinh,VINH
CUS_03025,UNIQ_03025,933690,Buon Ma Thuot,BMT
CUS_03026,UNIQ_03026,975107,Hai Phong,HP
CUS_03027,UNIQ_03027,875644,Ha Noi,HN
CUS_03028,UNIQ_03028,721467,Vinh,VINH
CUS_03029,UNIQ_03029,793928,Bien Hoa,BH
CUS_03030,UNIQ_03030,846984,Hue,HUE
CUS_03031,UNIQ_03031,730853,Hue,HUE
CUS_03032,UNIQ_03032,747139,Nha Trang,NT
CUS_03033,UNIQ_03033,831398,Hai Phong,HP
